Var1,Var2,Freq
11/06/2012 GENERAL,HALIFAX,26093
11/06/2018 GENERAL,HALIFAX,17257
11/07/20117 KITTRELL/MIDDLEBURG/MUNICIPAL RUNOFF,HALIFAX,0
11/07/2017 ANGIER COATS AND LILLINGTON MUNICIPAL,HALIFAX,0
11/07/2017 GENERAL,HALIFAX,0
11/07/2017 GENERAL MUNICIPAL,HALIFAX,0
11/07/2017 MUNI AND SANI DISTRICT,HALIFAX,0
11/07/2017 MUNICIPAL,HALIFAX,0
11/07/2017 MUNICIPAL AND BOARD OF EDUCATION,HALIFAX,0
11/07/2017 MUNICIPAL AND SCHOOL,HALIFAX,0
11/07/2017 MUNICIPAL ELECTION,HALIFAX,1988
11/07/2017 MUNICIPAL ELECTIONS,HALIFAX,0
11/07/2017 MUNICIPAL GENERAL,HALIFAX,0
11/07/2017 MUNICIPAL  GENERAL,HALIFAX,0
11/07/2017 MUNICIPAL/GENERAL,HALIFAX,0
11/07/2017 MUNICIPALS,HALIFAX,0
11/07/2017 MUNICIPAL/SCHOOL BD,HALIFAX,0
11/07/2017 MUNICIPAL TOWN OF ROB/LS/FONTANA,HALIFAX,0
11/08/2011 GENERAL,HALIFAX,0
11/08/2011 GENERAL MUNICIPAL,HALIFAX,0
11/08/2011 KITTRELL/MIDDLEBURG,HALIFAX,0
11/08/2011 MUNI AND RUNOFF,HALIFAX,0
11/08/2011 MUNICIAPL GENERAL,HALIFAX,0
11/08/2011 MUNICIPAL,HALIFAX,0
11/08/2011 MUNICIPAL AND BOARD OF EDUCATION,HALIFAX,0
11/08/2011 MUNICIPAL AND SCHOOL,HALIFAX,0
11/08/2011 MUNICIPAL ELECTION,HALIFAX,2206
11/08/2011 MUNICIPAL ELECTIONS,HALIFAX,0
11/08/2011 MUNICIPAL GENERAL,HALIFAX,0
11/08/2011 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,HALIFAX,0
11/08/2011 MUNICIPAL LS/FONTANA,HALIFAX,0
11/08/2011 MUNICIPAL RUN-OFF,HALIFAX,0
11/08/2016 GENERAL,HALIFAX,24932
11/3/2015 MUNICIPAL ELECTION,HALIFAX,0
11/5/2013 MUNICIPAL,HALIFAX,0
11/7/2017 MUNICIPAL GENERAL,HALIFAX,0
11/8/2011 MUNICIPAL,HALIFAX,0
12/02/2014 SCHOOL BOARD RUN-OFF,HALIFAX,0
2009 MUNICIPAL,HALIFAX,0
2009 MUNICIPAL ELECTION,HALIFAX,0
2009 MUNICIPAL GENERAL,HALIFAX,0
2011 DH MUNICIPAL,HALIFAX,0
2011 MUNI AND SANI DIST-NOVEMBER,HALIFAX,0
2011 MUNICIPAL,HALIFAX,0
2011 MUNICIPAL GENERAL,HALIFAX,0
2011 TAYLORSVILLE MUNICIPAL,HALIFAX,0
2013 MUNICIPAL GENERAL,HALIFAX,0
2015 MUNICIPAL GENERAL,HALIFAX,0
2015 TAYLORSVILLE MUNICIPAL,HALIFAX,0
ABC ELECTION - ANDERSON CREEK AND BARBECUE,HALIFAX,0
ABC-HATTERAS TOWNSHIP,HALIFAX,0
ABC-KINNEKEET TOWNSHIP,HALIFAX,0
ABC-TOWN OF MANTEO,HALIFAX,0
ALB PRIMARY 09/13/2011,HALIFAX,0
ANGIER COATS AND LILINGTON AND COUNTY-WIDE,HALIFAX,0
ANGIER COATS AND LILLINGTON MUNICIPAL,HALIFAX,0
CHIMNEY ROCK VILLAGE ABC REF,HALIFAX,0
DUNN AND ERWIN MUNICIPAL,HALIFAX,0
ERWIN MUNICIPAL ELECTION,HALIFAX,0
LOCAL OPTION SALES TAX,HALIFAX,0
MUNICIPAL GENERAL 11/08/2011,HALIFAX,0
,HARNETT,0
01/06/2009 BENSALEM TOWNSHIP ABC REFERENDUM,HARNETT,0
01/11/2011 ABC ELECTION,HARNETT,0
02/01/2011 BOND REFERENDUM,HARNETT,0
02/01/2011 REFERENDUM,HARNETT,0
02/02/2010 COUNTY SALES TAX ELECTION,HARNETT,0
02/03/2009 SPECIAL ELECTION,HARNETT,0
02/08/2011 FAIR BLUFF ABC,HARNETT,0
02/23/2010 FAIR BLUFF MUNICIPAL,HARNETT,0
03/02/2010 REFERENDUM,HARNETT,0
03/02/2010 SALES TAX REFERENDUM,HARNETT,0
03/02/2010 SPECIAL ELECTION,HARNETT,0
03/09/2010 SPECIAL 11/03/2009,HARNETT,0
03/09/2010  WINDSOR MIXED BEVERAGE ELECTION,HARNETT,0
03/10/2009 SPECIAL,HARNETT,0
03/11/2014 SPECIAL MUNICIPAL,HARNETT,0
03/12/2013 GARNER BONDS,HARNETT,0
03/15/2016 PRIMARY,HARNETT,19659
03/16/2010 MUNICIPAL,HARNETT,0
03/19/2013 COUNTY WIDE ABC ELECTION,HARNETT,0
03/19/2013 TOWN OF CARRBORO ELECTION,HARNETT,0
04/05/2011 SPECIAL,HARNETT,0
04/06/2010 MUNICIPAL ALCOHOL REFERENDUM,HARNETT,0
04/26/2011 HANDY SANITARY DISTRICT SUPERVISOR ELECTION,HARNETT,0
04/26/2011 SPECIAL,HARNETT,0
04/26/2011 SPECIAL ELECTION,HARNETT,0
05/04/2010 PRIMARY,HARNETT,6744
05/05/2009 KINGS MTN MIXED BEVERAGE REFERENDUM,HARNETT,0
05/05/2009 MIXED BEVERAGE,HARNETT,0
05/06/2014 PRIMARY,HARNETT,7955
05/08/2012 PRIMARY,HARNETT,19497
05/08/2012 PRIMARY/RVILLE MUNI,HARNETT,0
05/08/2018 PRIMARY,HARNETT,6187
05/12/2015 SPECIAL MUNICIPAL,HARNETT,0
05/17/2011 ADVISORY REFERENDUM,HARNETT,0
05/19/2009 RANDLEMAN CITY ABC ELECTION,HARNETT,0
05/24/2011 SPECIAL ELECTION,HARNETT,0
06/02/2009 BHI BOND ELECTION,HARNETT,0
06/07/2016 CONGRESSIONAL PRIMARY,HARNETT,5031
06/16/2009 ATKINSON WATER BOND,HARNETT,0
06/22/2010 SECOND PRIMARY,HARNETT,1958
06/26/2018 RUNOFF,HARNETT,0
06/26/2018 SECOND PRIMARY,HARNETT,0
07/15/2014 SECOND PRIMARY,HARNETT,0
07/17/2012 SECOND PRIMARY,HARNETT,2978
07/19/2011 TRINITY CITY ABC ELECTION,HARNETT,0
07/28/2009 SPECIAL BOND REFERENDUM,HARNETT,0
08/03/2010 SPECIAL TAX REFERENDUM,HARNETT,0
08/09/2011 DOBSON MIXED BEVERAGE,HARNETT,0
08/18/2009 ABC ELECTION,HARNETT,0
09/10/2013 ALB MUNI PRIMARY,HARNETT,0
09/10/2013 MUNICIPAL PRIMARY,HARNETT,0
09/10/2013 PRIMARY,HARNETT,0
09/10/2013 WINSTON-SALEM PRIMARY,HARNETT,0
09/12/2017 MUNCIPAL PRIMARY,HARNETT,0
09/12/2017 SCHOOL BOARD PRIMARY,HARNETT,0
09/13/2011 MUNICIPAL PRIMARY,HARNETT,0
09/15/2009 ALB PRIMARY,HARNETT,0
09/15/2009 MUNICIPAL PRIMARY,HARNETT,0
09/15/2009 WINSTON-SALEM PRIMARY,HARNETT,0
09/15/2015 ALB PRIMARY,HARNETT,0
09/15/2015 MUNCIPAL PRIMARY,HARNETT,0
09/15/2015 MUNICIPAL PRIMARY,HARNETT,0
09/18/2012 CITY OF HICKORY REFERENDUM,HARNETT,0
09/18/2012 MIXED BEVERAGE,HARNETT,0
10/02/2012 MCADENVILLE ABC REFERENDUM,HARNETT,0
10/06/2009 ASHEBORO PRIMARY,HARNETT,0
10/06/2009 ATLANTIC BEACH MUNICIPAL,HARNETT,0
10/06/2009 BURLINGTON PRIMARY,HARNETT,0
10/06/2009 CARY MUNICIPAL,HARNETT,0
10/06/2009 CITY OF HENDERSON MUNICIPAL ELECTION,HARNETT,0
10/06/2009 DH MUNICIPAL,HARNETT,0
10/06/2009 HICKORY PRIMARY,HARNETT,0
10/06/2009 MA MUNICIPAL PRIMARY,HARNETT,0
10/06/2009 MONROE MUNICIPAL ELECTION,HARNETT,0
10/06/2009 MORGANTON CITY,HARNETT,0
10/06/2009 MUNICIPAL,HARNETT,0
10/06/2009 MUNICIPAL ELECTIONS,HARNETT,0
10/06/2009 MUNICIPAL GENERAL,HARNETT,0
10/06/2009 MUNICIPAL PRIMARY,HARNETT,0
10/06/2009 RALEIGH CARY BD OF ED,HARNETT,0
10/06/2009 REIDSVILLE ELECTION,HARNETT,0
10/06/2009 ROCKY MOUNT MUNICIPAL,HARNETT,0
10/06/2009 SECOND PRIMARY,HARNETT,0
10/06/2009 SHARPSBURG MUNICIPAL,HARNETT,0
10/06/2009 SHELBY/KT MUNICIPAL,HARNETT,0
10/06/2015 ATLANTIC BEACH MUNICIPAL,HARNETT,0
10/06/2015 BURLINGTON PRIMARY,HARNETT,0
10/06/2015 CARY MUNICIPAL,HARNETT,0
10/06/2015 CITY OF DURHAM,HARNETT,0
10/06/2015 CITY OF HENDERSON MUNICIPAL ELECTION,HARNETT,0
10/06/2015 DH ELECTION,HARNETT,0
10/06/2015 DUNN ERWIN MUNICIPAL,HARNETT,1139
10/06/2015 GOLDSBORO PRIMARY,HARNETT,0
10/06/2015 MA MUNICIPAL PRIMARY,HARNETT,0
10/06/2015 MONROE MUNICIPAL ELECTION,HARNETT,0
10/06/2015 MUNICIPAL,HARNETT,0
10/06/2015 MUNICIPAL ELECTIONS,HARNETT,0
10/06/2015 MUNICIPAL PRIMARY,HARNETT,0
10/06/2015 MUNICIPAL RALEIGH CARY,HARNETT,0
10/06/2015 ROCKY MOUNT MUNICIPAL ELECTION,HARNETT,0
10/06/2015 SECOND PRIMARY,HARNETT,0
10/06/2015 SHARPSBURG MUNICIPAL,HARNETT,0
10/08/2013 ATLANTIC BEACH MUNICIPAL,HARNETT,0
10/08/2013 CARY MUNI,HARNETT,0
10/08/2013 CITY OF HENDERSON MUNICIPAL,HARNETT,0
10/08/2013 DH ELECTION,HARNETT,0
10/08/2013 ERWIN MUNICIPAL,HARNETT,666
10/08/2013 HICKORY PRIMARY,HARNETT,0
10/08/2013 MA MUNICIPAL PRIMARY,HARNETT,0
10/08/2013 MONROE MUNICIPAL ELECTION,HARNETT,0
10/08/2013 MORGANTON MUNICIPAL/HICKORY MUNICIPAL PRIMARY,HARNETT,0
10/08/2013 MUNICIPAL,HARNETT,0
10/08/2013 MUNICIPAL ELECTIONS,HARNETT,0
10/08/2013 MUNICIPAL GENERAL,HARNETT,0
10/08/2013 MUNICIPAL PRIMARY,HARNETT,0
10/08/2013 MUNICIPAL/PRIMARY,HARNETT,0
10/08/2013 RALEIGH CARY SCHOOL,HARNETT,0
10/08/2013 ROCKY MUNICIPAL ELECTIONS,HARNETT,0
10/08/2013 SECOND PRIMARY,HARNETT,0
10/08/2013 SHARPSBURG MUNICIPAL,HARNETT,0
10/08/2013 SHELBY/KT MUNICIPAL,HARNETT,0
10/10/2017 ATLANTIC BEACH MUNICIPAL,HARNETT,0
10/10/2017 BURLINGTON PRIMARY,HARNETT,0
10/10/2017 CITY OF HENDERSON MUNICIPAL ELECTION,HARNETT,0
10/10/2017 DH MUNICIPAL,HARNETT,0
10/10/2017 ERWIN MUNICIPAL,HARNETT,140
10/10/2017 HICKORY MUNICIPAL PRIMARY,HARNETT,0
10/10/2017 HICKORY PRIMARY,HARNETT,0
10/10/2017 MUNICIPAL,HARNETT,0
10/10/2017 MUNICIPAL AND SECOND PRIMARY,HARNETT,0
10/10/2017 MUNICIPAL GENERAL,HARNETT,0
10/10/2017 MUNICIPAL PRIMARY,HARNETT,0
10/10/2017 ROCKY MOUNT MUNICIPAL,HARNETT,0
10/10/2017 SP NON PARTISAN PRIMARY,HARNETT,0
10/11/2011 ATLANTIC BEACH MUNICIPAL,HARNETT,0
10/11/2011 CARY MUNICIPAL,HARNETT,0
10/11/2011 CITY OF DURHAM,HARNETT,0
10/11/2011 MA MUNICIPAL PRIMARY,HARNETT,0
10/11/2011 MONROE MUNICIPAL ELECTION,HARNETT,0
10/11/2011 MORGANTON MUNICIPAL,HARNETT,0
10/11/2011 MUNICIPAL,HARNETT,0
10/11/2011 MUNICIPAL ELECTION,HARNETT,0
10/11/2011 MUNICIPAL GENERAL,HARNETT,0
10/11/2011 MUNICIPAL PRIMARY,HARNETT,0
10/11/2011 MUNICIPAL /PRIMARY,HARNETT,0
10/11/2011 RALEIGH CARY SCHOOL,HARNETT,0
10/11/2011 RAMSEUR PRIMARY,HARNETT,0
10/11/2011 REIDSVILLE ELECTION,HARNETT,0
10/11/2011SHARPSBURG MUNICIPAL,HARNETT,0
10/11/2011 SHELBY/KT MUNICIPAL,HARNETT,0
11/02/2010 GENERAL,HARNETT,25726
11/03/2009 GENERAL,HARNETT,0
11/03/2009 GENERAL MUNICIPAL ELECTION,HARNETT,0
11/03/2009 MUNI AND SANI DIST,HARNETT,0
11/03/2009 MUNICIPAL,HARNETT,0
11/03/2009   MUNICIPAL,HARNETT,0
11/03/2009 MUNICIPAL AND BOARD OF EDUCATION,HARNETT,0
11/03/2009 MUNICIPAL AND SCHOOL,HARNETT,0
11/03/2009 MUNICIPAL ELECTION,HARNETT,0
11/03/2009 MUNICIPAL ELECTIONS,HARNETT,0
11/03/2009 MUNICIPAL GENERAL,HARNETT,0
11/03/2009 MUNICIPAL GENERAL/CITY OF MONROE RUN-OFF,HARNETT,0
11/03/2009 MUNICIPAL ROB/LS,HARNETT,0
11/03/2009 MUNICIPAL RUN-OFF,HARNETT,0
11/03/2009 MUNICIPALS,HARNETT,0
11/03/2009 MUNICPAL,HARNETT,0
11/03/2009 RUNOFF/KITTRELL/MIDDLEBURG,HARNETT,0
11/03/2015 ANGIER COATS AND LILLINGTON MUNICIPAL,HARNETT,830
11/03/2015 GENERAL,HARNETT,0
11/03/2015 GENERAL MUNICIPAL,HARNETT,0
11/03/2015 MUNCPAL GENERAL,HARNETT,0
11/03/2015 MUNI AND SANI DISTRICT,HARNETT,0
11/03/2015 MUNICIPAL,HARNETT,0
11/03/2015 MUNICIPAL AND BOARD OF EDUCATION,HARNETT,0
11/03/2015 MUNICIPAL AND SCHOOL,HARNETT,0
11/03/2015 MUNICIPAL ELECTION,HARNETT,0
11/03/2015 MUNICIPAL ELECTIONS,HARNETT,0
11/03/2015 MUNICIPAL GENERAL,HARNETT,0
11/03/2015 MUNICIPAL  GENERAL,HARNETT,0
11/03/2015 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,HARNETT,0
11/03/2015 MUNICIPAL LS/ TFD,HARNETT,0
11/03/2015 MUNICIPAL RUNNOFF/KITT/MIDD,HARNETT,0
11/03/2015 MUNICIPALS,HARNETT,0
11/03/2015 MUNICIPAL/SCHOOL BD,HARNETT,0
11/04/2014 GENERAL,HARNETT,26562
11/05/13 MUNICIPAL RUNOFF/KITTRELL/MIDDLEBURG,HARNETT,0
11/05/2013 ANGIER COATS AND LILLINGTON MUNICIPAL,HARNETT,4422
11/05/2013 GENERAL,HARNETT,0
11/05/2013 GENERAL MUNICIPAL,HARNETT,0
11/05/2013 MUNI,HARNETT,0
11/05/2013 MUNI AND SANI DISTRICT,HARNETT,0
11/05/2013 MUNICIPAL,HARNETT,0
11/05/2013 MUNICIPAL AND BOARD OF EDUCATION,HARNETT,0
11/05/2013 MUNICIPAL AND SCHOOL,HARNETT,0
11/05/2013 MUNICIPAL ELECTION,HARNETT,0
11/05/2013 MUNICIPAL ELECTIONS,HARNETT,0
11/05/2013 MUNICIPAL GENERAL,HARNETT,0
11/05/2013 MUNICIPAL GENERAL/CITY OF MONROE,HARNETT,0
11/05/2013 MUNICIPAL/SCHOOL BD,HARNETT,0
11/05/2013 MUNIPAL GENERAL,HARNETT,0
11/05/2013TOWN ROB/LS/TFD,HARNETT,0
11/06/2012 GENERAL,HARNETT,42620
11/06/2018 GENERAL,HARNETT,34087
11/07/20117 KITTRELL/MIDDLEBURG/MUNICIPAL RUNOFF,HARNETT,0
11/07/2017 ANGIER COATS AND LILLINGTON MUNICIPAL,HARNETT,613
11/07/2017 GENERAL,HARNETT,0
11/07/2017 GENERAL MUNICIPAL,HARNETT,0
11/07/2017 MUNI AND SANI DISTRICT,HARNETT,0
11/07/2017 MUNICIPAL,HARNETT,0
11/07/2017 MUNICIPAL AND BOARD OF EDUCATION,HARNETT,0
11/07/2017 MUNICIPAL AND SCHOOL,HARNETT,0
11/07/2017 MUNICIPAL ELECTION,HARNETT,0
11/07/2017 MUNICIPAL ELECTIONS,HARNETT,0
11/07/2017 MUNICIPAL GENERAL,HARNETT,0
11/07/2017 MUNICIPAL  GENERAL,HARNETT,0
11/07/2017 MUNICIPAL/GENERAL,HARNETT,0
11/07/2017 MUNICIPALS,HARNETT,0
11/07/2017 MUNICIPAL/SCHOOL BD,HARNETT,0
11/07/2017 MUNICIPAL TOWN OF ROB/LS/FONTANA,HARNETT,0
11/08/2011 GENERAL,HARNETT,0
11/08/2011 GENERAL MUNICIPAL,HARNETT,0
11/08/2011 KITTRELL/MIDDLEBURG,HARNETT,0
11/08/2011 MUNI AND RUNOFF,HARNETT,0
11/08/2011 MUNICIAPL GENERAL,HARNETT,0
11/08/2011 MUNICIPAL,HARNETT,0
11/08/2011 MUNICIPAL AND BOARD OF EDUCATION,HARNETT,0
11/08/2011 MUNICIPAL AND SCHOOL,HARNETT,0
11/08/2011 MUNICIPAL ELECTION,HARNETT,0
11/08/2011 MUNICIPAL ELECTIONS,HARNETT,0
11/08/2011 MUNICIPAL GENERAL,HARNETT,0
11/08/2011 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,HARNETT,0
11/08/2011 MUNICIPAL LS/FONTANA,HARNETT,0
11/08/2011 MUNICIPAL RUN-OFF,HARNETT,0
11/08/2016 GENERAL,HARNETT,44531
11/3/2015 MUNICIPAL ELECTION,HARNETT,0
11/5/2013 MUNICIPAL,HARNETT,0
11/7/2017 MUNICIPAL GENERAL,HARNETT,0
11/8/2011 MUNICIPAL,HARNETT,0
12/02/2014 SCHOOL BOARD RUN-OFF,HARNETT,0
2009 MUNICIPAL,HARNETT,0
2009 MUNICIPAL ELECTION,HARNETT,0
2009 MUNICIPAL GENERAL,HARNETT,0
2011 DH MUNICIPAL,HARNETT,0
2011 MUNI AND SANI DIST-NOVEMBER,HARNETT,0
2011 MUNICIPAL,HARNETT,0
2011 MUNICIPAL GENERAL,HARNETT,0
2011 TAYLORSVILLE MUNICIPAL,HARNETT,0
2013 MUNICIPAL GENERAL,HARNETT,0
2015 MUNICIPAL GENERAL,HARNETT,0
2015 TAYLORSVILLE MUNICIPAL,HARNETT,0
ABC ELECTION - ANDERSON CREEK AND BARBECUE,HARNETT,349
ABC-HATTERAS TOWNSHIP,HARNETT,0
ABC-KINNEKEET TOWNSHIP,HARNETT,0
ABC-TOWN OF MANTEO,HARNETT,0
ALB PRIMARY 09/13/2011,HARNETT,0
ANGIER COATS AND LILINGTON AND COUNTY-WIDE,HARNETT,3077
ANGIER COATS AND LILLINGTON MUNICIPAL,HARNETT,545
CHIMNEY ROCK VILLAGE ABC REF,HARNETT,0
DUNN AND ERWIN MUNICIPAL,HARNETT,1773
ERWIN MUNICIPAL ELECTION,HARNETT,266
LOCAL OPTION SALES TAX,HARNETT,0
MUNICIPAL GENERAL 11/08/2011,HARNETT,0
,HAYWOOD,0
01/06/2009 BENSALEM TOWNSHIP ABC REFERENDUM,HAYWOOD,0
01/11/2011 ABC ELECTION,HAYWOOD,0
02/01/2011 BOND REFERENDUM,HAYWOOD,0
02/01/2011 REFERENDUM,HAYWOOD,0
02/02/2010 COUNTY SALES TAX ELECTION,HAYWOOD,0
02/03/2009 SPECIAL ELECTION,HAYWOOD,0
02/08/2011 FAIR BLUFF ABC,HAYWOOD,0
02/23/2010 FAIR BLUFF MUNICIPAL,HAYWOOD,0
03/02/2010 REFERENDUM,HAYWOOD,0
03/02/2010 SALES TAX REFERENDUM,HAYWOOD,0
03/02/2010 SPECIAL ELECTION,HAYWOOD,0
03/09/2010 SPECIAL 11/03/2009,HAYWOOD,0
03/09/2010  WINDSOR MIXED BEVERAGE ELECTION,HAYWOOD,0
03/10/2009 SPECIAL,HAYWOOD,0
03/11/2014 SPECIAL MUNICIPAL,HAYWOOD,0
03/12/2013 GARNER BONDS,HAYWOOD,0
03/15/2016 PRIMARY,HAYWOOD,16512
03/16/2010 MUNICIPAL,HAYWOOD,0
03/19/2013 COUNTY WIDE ABC ELECTION,HAYWOOD,0
03/19/2013 TOWN OF CARRBORO ELECTION,HAYWOOD,0
04/05/2011 SPECIAL,HAYWOOD,0
04/06/2010 MUNICIPAL ALCOHOL REFERENDUM,HAYWOOD,0
04/26/2011 HANDY SANITARY DISTRICT SUPERVISOR ELECTION,HAYWOOD,0
04/26/2011 SPECIAL,HAYWOOD,0
04/26/2011 SPECIAL ELECTION,HAYWOOD,0
05/04/2010 PRIMARY,HAYWOOD,6933
05/05/2009 KINGS MTN MIXED BEVERAGE REFERENDUM,HAYWOOD,0
05/05/2009 MIXED BEVERAGE,HAYWOOD,0
05/06/2014 PRIMARY,HAYWOOD,5718
05/08/2012 PRIMARY,HAYWOOD,15624
05/08/2012 PRIMARY/RVILLE MUNI,HAYWOOD,0
05/08/2018 PRIMARY,HAYWOOD,6261
05/12/2015 SPECIAL MUNICIPAL,HAYWOOD,0
05/17/2011 ADVISORY REFERENDUM,HAYWOOD,0
05/19/2009 RANDLEMAN CITY ABC ELECTION,HAYWOOD,0
05/24/2011 SPECIAL ELECTION,HAYWOOD,0
06/02/2009 BHI BOND ELECTION,HAYWOOD,0
06/07/2016 CONGRESSIONAL PRIMARY,HAYWOOD,2729
06/16/2009 ATKINSON WATER BOND,HAYWOOD,0
06/22/2010 SECOND PRIMARY,HAYWOOD,1179
06/26/2018 RUNOFF,HAYWOOD,0
06/26/2018 SECOND PRIMARY,HAYWOOD,0
07/15/2014 SECOND PRIMARY,HAYWOOD,0
07/17/2012 SECOND PRIMARY,HAYWOOD,1569
07/19/2011 TRINITY CITY ABC ELECTION,HAYWOOD,0
07/28/2009 SPECIAL BOND REFERENDUM,HAYWOOD,0
08/03/2010 SPECIAL TAX REFERENDUM,HAYWOOD,0
08/09/2011 DOBSON MIXED BEVERAGE,HAYWOOD,0
08/18/2009 ABC ELECTION,HAYWOOD,0
09/10/2013 ALB MUNI PRIMARY,HAYWOOD,0
09/10/2013 MUNICIPAL PRIMARY,HAYWOOD,0
09/10/2013 PRIMARY,HAYWOOD,0
09/10/2013 WINSTON-SALEM PRIMARY,HAYWOOD,0
09/12/2017 MUNCIPAL PRIMARY,HAYWOOD,0
09/12/2017 SCHOOL BOARD PRIMARY,HAYWOOD,0
09/13/2011 MUNICIPAL PRIMARY,HAYWOOD,0
09/15/2009 ALB PRIMARY,HAYWOOD,0
09/15/2009 MUNICIPAL PRIMARY,HAYWOOD,0
09/15/2009 WINSTON-SALEM PRIMARY,HAYWOOD,0
09/15/2015 ALB PRIMARY,HAYWOOD,0
09/15/2015 MUNCIPAL PRIMARY,HAYWOOD,0
09/15/2015 MUNICIPAL PRIMARY,HAYWOOD,0
09/18/2012 CITY OF HICKORY REFERENDUM,HAYWOOD,0
09/18/2012 MIXED BEVERAGE,HAYWOOD,0
10/02/2012 MCADENVILLE ABC REFERENDUM,HAYWOOD,0
10/06/2009 ASHEBORO PRIMARY,HAYWOOD,0
10/06/2009 ATLANTIC BEACH MUNICIPAL,HAYWOOD,0
10/06/2009 BURLINGTON PRIMARY,HAYWOOD,0
10/06/2009 CARY MUNICIPAL,HAYWOOD,0
10/06/2009 CITY OF HENDERSON MUNICIPAL ELECTION,HAYWOOD,0
10/06/2009 DH MUNICIPAL,HAYWOOD,0
10/06/2009 HICKORY PRIMARY,HAYWOOD,0
10/06/2009 MA MUNICIPAL PRIMARY,HAYWOOD,0
10/06/2009 MONROE MUNICIPAL ELECTION,HAYWOOD,0
10/06/2009 MORGANTON CITY,HAYWOOD,0
10/06/2009 MUNICIPAL,HAYWOOD,0
10/06/2009 MUNICIPAL ELECTIONS,HAYWOOD,0
10/06/2009 MUNICIPAL GENERAL,HAYWOOD,0
10/06/2009 MUNICIPAL PRIMARY,HAYWOOD,0
10/06/2009 RALEIGH CARY BD OF ED,HAYWOOD,0
10/06/2009 REIDSVILLE ELECTION,HAYWOOD,0
10/06/2009 ROCKY MOUNT MUNICIPAL,HAYWOOD,0
10/06/2009 SECOND PRIMARY,HAYWOOD,0
10/06/2009 SHARPSBURG MUNICIPAL,HAYWOOD,0
10/06/2009 SHELBY/KT MUNICIPAL,HAYWOOD,0
10/06/2015 ATLANTIC BEACH MUNICIPAL,HAYWOOD,0
10/06/2015 BURLINGTON PRIMARY,HAYWOOD,0
10/06/2015 CARY MUNICIPAL,HAYWOOD,0
10/06/2015 CITY OF DURHAM,HAYWOOD,0
10/06/2015 CITY OF HENDERSON MUNICIPAL ELECTION,HAYWOOD,0
10/06/2015 DH ELECTION,HAYWOOD,0
10/06/2015 DUNN ERWIN MUNICIPAL,HAYWOOD,0
10/06/2015 GOLDSBORO PRIMARY,HAYWOOD,0
10/06/2015 MA MUNICIPAL PRIMARY,HAYWOOD,0
10/06/2015 MONROE MUNICIPAL ELECTION,HAYWOOD,0
10/06/2015 MUNICIPAL,HAYWOOD,0
10/06/2015 MUNICIPAL ELECTIONS,HAYWOOD,0
10/06/2015 MUNICIPAL PRIMARY,HAYWOOD,0
10/06/2015 MUNICIPAL RALEIGH CARY,HAYWOOD,0
10/06/2015 ROCKY MOUNT MUNICIPAL ELECTION,HAYWOOD,0
10/06/2015 SECOND PRIMARY,HAYWOOD,0
10/06/2015 SHARPSBURG MUNICIPAL,HAYWOOD,0
10/08/2013 ATLANTIC BEACH MUNICIPAL,HAYWOOD,0
10/08/2013 CARY MUNI,HAYWOOD,0
10/08/2013 CITY OF HENDERSON MUNICIPAL,HAYWOOD,0
10/08/2013 DH ELECTION,HAYWOOD,0
10/08/2013 ERWIN MUNICIPAL,HAYWOOD,0
10/08/2013 HICKORY PRIMARY,HAYWOOD,0
10/08/2013 MA MUNICIPAL PRIMARY,HAYWOOD,0
10/08/2013 MONROE MUNICIPAL ELECTION,HAYWOOD,0
10/08/2013 MORGANTON MUNICIPAL/HICKORY MUNICIPAL PRIMARY,HAYWOOD,0
10/08/2013 MUNICIPAL,HAYWOOD,0
10/08/2013 MUNICIPAL ELECTIONS,HAYWOOD,0
10/08/2013 MUNICIPAL GENERAL,HAYWOOD,0
10/08/2013 MUNICIPAL PRIMARY,HAYWOOD,0
10/08/2013 MUNICIPAL/PRIMARY,HAYWOOD,0
10/08/2013 RALEIGH CARY SCHOOL,HAYWOOD,0
10/08/2013 ROCKY MUNICIPAL ELECTIONS,HAYWOOD,0
10/08/2013 SECOND PRIMARY,HAYWOOD,0
10/08/2013 SHARPSBURG MUNICIPAL,HAYWOOD,0
10/08/2013 SHELBY/KT MUNICIPAL,HAYWOOD,0
10/10/2017 ATLANTIC BEACH MUNICIPAL,HAYWOOD,0
10/10/2017 BURLINGTON PRIMARY,HAYWOOD,0
10/10/2017 CITY OF HENDERSON MUNICIPAL ELECTION,HAYWOOD,0
10/10/2017 DH MUNICIPAL,HAYWOOD,0
10/10/2017 ERWIN MUNICIPAL,HAYWOOD,0
10/10/2017 HICKORY MUNICIPAL PRIMARY,HAYWOOD,0
10/10/2017 HICKORY PRIMARY,HAYWOOD,0
10/10/2017 MUNICIPAL,HAYWOOD,0
10/10/2017 MUNICIPAL AND SECOND PRIMARY,HAYWOOD,0
10/10/2017 MUNICIPAL GENERAL,HAYWOOD,0
10/10/2017 MUNICIPAL PRIMARY,HAYWOOD,0
10/10/2017 ROCKY MOUNT MUNICIPAL,HAYWOOD,0
10/10/2017 SP NON PARTISAN PRIMARY,HAYWOOD,0
10/11/2011 ATLANTIC BEACH MUNICIPAL,HAYWOOD,0
